date,day as a number,Hygiene and safety measure-Protective mask use community-All public spaces,Case management and quarantine-Contact tracing-Mobile technology,International travel-Total border closure-Not applicable,International travel-Quarantine for international travellers-Not applicable,International travel-Border screening-PCR/rapid antigen testing,Physical distancing-Measures for special populations-Stay at home risk groups,Physical distancing-Public gathering restriction-Ban on all events,Physical distancing-Closure of public spaces-Entertainment venues,Physical distancing-Closure of public spaces-Gyms sports centres,Physical distancing-Closure of public spaces-Non essential shops,Physical distancing-Private gathering restriction-Gathering,Physical distancing-Measures for special populations-Visiting restrictions,Physical distancing-Closure of educational institutions-Other,Physical distancing-Closure of educational institutions-Primary School,Physical distancing-Closure of educational institutions-Secondary School,Physical distancing-Closure of educational institutions-Daycare nursery,International travel-Travel advice-Not applicable,Physical distancing-Other-Not applicable,International travel-Border screening-Other,Hygiene and safety measure-Disinfection disinfestation and deratting DDD-Not applicable,Hygiene and safety measure-Other-Not applicable,General-Activate incident emergency management system-Not applicable,General-Exemptions to NPIs-Negative test proof,General-Exemptions to NPIs-Antibodies proof,General-Exemptions to NPIs-Vaccination proof,Ensuring treatment capacity-Other-Not applicable,Case management and quarantine-Quarantine-For contacts,Physical distancing-Closure of public spaces-Restaurants cafes,Physical distancing-Public gathering restriction-Indoor over 100,Physical distancing-Public gathering restriction-Outdoor over 500,Physical distancing-Workplace measures-Teleworking,Physical distancing-Workplace measures-Adaptation of workplace,Physical distancing-Closure of public transport-Not applicable,Physical distancing-Public gathering restriction-Outdoor over 100,Physical distancing-Public gathering restriction-Indoor over 50,Physical distancing-Public gathering restriction-Outdoor over 50,Internal travel-Travel restrictions-Other,Case management and quarantine-Isolation of case-Not applicable,International travel-Ban for certain countries-Not applicable,Internal travel-Travel advice-Not applicable,General-Communication to the public-Not applicable,General-Intersectoral communication-Not applicable,General-Risk assessment-Not applicable,General-Communication to healthcare services-Not applicable,Physical distancing-Stay at home orders-Not applicable,Physical distancing-Closure of educational institutions-Higher Education,Hygiene and safety measure-Protective mask use community-Closed public spaces,International travel-Other-Not applicable
2021-10-08,586,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-09,587,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-10,588,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-11,589,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-12,590,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-13,591,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-14,592,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-15,593,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-16,594,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-17,595,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-18,596,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-19,597,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-20,598,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-21,599,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-22,600,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-23,601,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-24,602,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-25,603,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-26,604,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-27,605,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-28,606,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-29,607,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-30,608,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-10-31,609,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-01,610,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-02,611,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-03,612,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-04,613,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-05,614,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-06,615,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-07,616,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-08,617,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-09,618,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-10,619,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-11,620,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-12,621,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-13,622,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-14,623,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-15,624,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-16,625,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-17,626,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-18,627,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-19,628,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-20,629,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-21,630,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-22,631,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-23,632,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-24,633,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-25,634,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-26,635,1,0,0,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-27,636,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-28,637,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-29,638,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-11-30,639,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-01,640,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-02,641,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-03,642,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-04,643,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-05,644,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-06,645,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-07,646,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-08,647,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-09,648,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-10,649,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-11,650,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-12,651,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-13,652,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-14,653,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-15,654,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-16,655,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-17,656,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-18,657,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-19,658,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-20,659,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-21,660,1,0,2,1,2,2,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-22,661,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-23,662,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-24,663,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-25,664,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-26,665,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-27,666,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-28,667,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-29,668,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-30,669,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-12-31,670,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-01,671,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-02,672,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-03,673,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-04,674,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-05,675,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-06,676,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-07,677,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-08,678,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-09,679,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-10,680,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-11,681,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-12,682,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-13,683,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-14,684,1,0,2,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-15,685,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-16,686,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-17,687,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-18,688,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-19,689,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-20,690,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-21,691,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-22,692,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-23,693,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-24,694,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-25,695,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-26,696,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-27,697,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-28,698,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-29,699,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-30,700,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-01-31,701,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-02-01,702,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-02-02,703,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-02-03,704,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-02-04,705,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-02-05,706,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-02-06,707,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-02-07,708,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,2,2,2,0,2,1,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
